"ar1","ar2","ar3","ar4","ma1","ma2","ma3","sigma2","start_date","order","end_date"
0.63,NA,NA,NA,NA,NA,NA,0.521310739751645,2003-11-17,0,2003-12-30
0.64,NA,NA,NA,NA,NA,NA,0.521740509293668,2003-11-18,0,2003-12-31
0.64,NA,NA,NA,NA,NA,NA,0.51424307958468,2003-11-19,0,2004-01-02
NA,NA,NA,NA,-0.37,NA,NA,0.685534258695149,2003-11-24,1,2004-01-07
NA,NA,NA,NA,-0.39,NA,NA,0.677438835214962,2003-11-26,1,2004-01-09
NA,NA,NA,NA,-0.39,NA,NA,0.677470952730814,2003-11-27,1,2004-01-12
NA,NA,NA,NA,-0.38,NA,NA,0.70521008344122,2003-11-28,1,2004-01-13
NA,NA,NA,NA,-0.38,NA,NA,0.694148061361048,2003-12-01,1,2004-01-14
NA,NA,NA,NA,-0.4,NA,NA,0.689405212054621,2003-12-02,1,2004-01-15
NA,NA,NA,NA,-0.4,NA,NA,0.697748931828883,2003-12-04,1,2004-01-19
0.65,NA,NA,NA,NA,NA,NA,0.701666880684587,2003-12-17,0,2004-01-30
0.64,NA,NA,NA,NA,NA,NA,0.704216490308344,2003-12-18,0,2004-02-02
0.65,NA,NA,NA,NA,NA,NA,0.708682992511039,2003-12-19,0,2004-02-03
0.54,0.31,NA,NA,NA,NA,NA,0.548357938230486,2003-12-22,0,2004-02-04
0.77,NA,NA,NA,NA,NA,NA,0.631987359104781,2003-12-23,0,2004-02-05
0.73,NA,NA,NA,NA,NA,NA,0.572284048413126,2003-12-24,0,2004-02-06
NA,NA,NA,NA,-0.44,NA,NA,0.529000118172504,2003-12-30,1,2004-02-10
0.85,NA,NA,NA,NA,NA,NA,0.258753841766768,2004-01-14,0,2004-02-24
0.86,NA,NA,NA,NA,NA,NA,0.281920766786648,2004-01-15,0,2004-02-25
0.86,NA,NA,NA,NA,NA,NA,0.281558122373229,2004-01-16,0,2004-02-26
0.89,NA,NA,NA,NA,NA,NA,0.288672748883224,2004-01-19,0,2004-02-27
NA,NA,NA,NA,-0.86,NA,NA,0.277352250200204,2004-01-20,2,2004-03-01
NA,NA,NA,NA,-0.84,NA,NA,0.285233908889399,2004-01-21,2,2004-03-02
NA,NA,NA,NA,-0.85,NA,NA,0.292398502153674,2004-01-23,2,2004-03-04
NA,NA,NA,NA,NA,NA,NA,0.334943306490185,2004-02-04,1,2004-03-16
NA,NA,NA,NA,NA,NA,NA,0.312928272303774,2004-02-05,1,2004-03-17
NA,NA,NA,NA,NA,NA,NA,0.330297632669302,2004-02-06,1,2004-03-18
NA,NA,NA,NA,NA,NA,NA,0.329017414453828,2004-02-09,1,2004-03-19
0.79,NA,NA,NA,NA,NA,NA,0.416317767708484,2004-02-20,0,2004-04-01
0.78,NA,NA,NA,NA,NA,NA,0.468179819580564,2004-02-23,0,2004-04-02
0.81,NA,NA,NA,NA,NA,NA,0.470156405666443,2004-02-24,0,2004-04-05
0.74,NA,NA,NA,NA,NA,NA,0.502066870364436,2004-03-02,0,2004-04-12
0.73,NA,NA,NA,NA,NA,NA,0.481814967438195,2004-03-03,0,2004-04-13
0.73,NA,NA,NA,NA,NA,NA,0.48779693893624,2004-03-04,0,2004-04-14
0.75,NA,NA,NA,NA,NA,NA,0.469781342285365,2004-03-05,0,2004-04-15
0.74,NA,NA,NA,NA,NA,NA,0.467937803113817,2004-03-08,0,2004-04-16
0.75,NA,NA,NA,NA,NA,NA,0.486566074778013,2004-03-09,0,2004-04-19
0.73,NA,NA,NA,NA,NA,NA,0.492517102956909,2004-03-10,0,2004-04-20
0.72,NA,NA,NA,NA,NA,NA,0.489233209603672,2004-03-11,0,2004-04-21
0.73,NA,NA,NA,NA,NA,NA,0.485635033865481,2004-03-12,0,2004-04-22
0.12,NA,NA,NA,0.98,0.94,NA,0.284877965373043,2004-03-15,0,2004-04-23
0.13,NA,NA,NA,0.98,0.95,NA,0.281677024368189,2004-03-16,0,2004-04-26
NA,NA,NA,NA,0.97,0.93,NA,0.293315928319333,2004-03-17,0,2004-04-27
0.77,NA,NA,NA,NA,NA,NA,0.44885700267806,2004-03-18,0,2004-04-28
0.76,NA,NA,NA,NA,NA,NA,0.447300727314184,2004-03-19,0,2004-04-29
NA,NA,NA,NA,NA,NA,NA,0.434553441377533,2004-04-02,1,2004-05-13
NA,NA,NA,NA,NA,NA,NA,0.439885094043625,2004-04-05,1,2004-05-14
NA,NA,NA,NA,NA,NA,NA,0.445988504386198,2004-04-06,1,2004-05-17
NA,NA,NA,NA,NA,NA,NA,0.396750673228831,2004-04-07,1,2004-05-18
NA,NA,NA,NA,-0.41,NA,NA,0.45643227945793,2004-04-13,1,2004-05-24
NA,NA,NA,NA,-0.43,NA,NA,0.446197776170575,2004-04-14,1,2004-05-25
NA,NA,NA,NA,-0.4,NA,NA,0.469636661730633,2004-04-15,1,2004-05-26
0.81,NA,NA,NA,NA,NA,NA,0.719432601288809,2004-04-28,0,2004-06-08
0.84,NA,NA,NA,NA,NA,NA,0.747763506739497,2004-04-29,0,2004-06-09
0.78,NA,NA,NA,NA,NA,NA,0.748279469490164,2004-04-30,0,2004-06-10
0.8,NA,NA,NA,NA,NA,NA,0.764060469790962,2004-05-03,0,2004-06-11
NA,NA,NA,NA,-0.63,NA,NA,0.552693747348755,2004-05-13,1,2004-06-23
NA,NA,NA,NA,-0.64,NA,NA,0.52953905219525,2004-05-14,1,2004-06-24
NA,NA,NA,NA,-0.65,NA,NA,0.530244976795472,2004-05-17,1,2004-06-25
NA,NA,NA,NA,-0.7,NA,NA,0.5585770673602,2004-05-18,1,2004-06-28
NA,NA,NA,NA,-0.62,NA,NA,0.585212252912199,2004-05-20,1,2004-06-30
0.79,NA,NA,NA,NA,NA,NA,0.762185796960964,2004-05-31,0,2004-07-09
0.89,NA,NA,NA,NA,NA,NA,0.652690020600717,2004-06-01,0,2004-07-12
0.81,NA,NA,NA,NA,NA,NA,0.63350823942862,2004-06-02,0,2004-07-13
0.81,NA,NA,NA,NA,NA,NA,0.561418374081782,2004-06-03,0,2004-07-14
NA,NA,NA,NA,NA,NA,NA,0.528377339230704,2004-06-21,1,2004-07-30
NA,NA,NA,NA,NA,NA,NA,0.5321707629849,2004-06-22,1,2004-08-02
NA,NA,NA,NA,NA,NA,NA,0.529385135360535,2004-06-23,1,2004-08-03
NA,NA,NA,NA,NA,NA,NA,0.528707851732344,2004-06-24,1,2004-08-04
NA,NA,NA,NA,NA,NA,NA,0.518490298998906,2004-06-25,1,2004-08-05
NA,NA,NA,NA,-0.61,NA,NA,0.366250790956873,2004-06-28,1,2004-08-06
NA,NA,NA,NA,-0.54,NA,NA,0.365954068010613,2004-06-29,1,2004-08-09
-0.51,NA,NA,NA,NA,NA,NA,0.381377065316566,2004-06-30,1,2004-08-10
-0.33,NA,NA,NA,NA,NA,NA,0.282168610373395,2004-07-01,1,2004-08-11
-0.56,-0.5,-0.46,NA,NA,NA,NA,0.213930500941866,2004-07-02,1,2004-08-12
-0.31,NA,NA,NA,NA,NA,NA,0.302549541161252,2004-07-05,1,2004-08-13
NA,NA,NA,NA,NA,NA,NA,0.329492428615531,2004-07-06,1,2004-08-16
NA,NA,NA,NA,NA,NA,NA,0.297013543466665,2004-07-07,1,2004-08-17
NA,NA,NA,NA,NA,NA,NA,0.244964979314477,2004-07-08,1,2004-08-18
NA,NA,NA,NA,NA,NA,NA,0.251284262187144,2004-07-09,1,2004-08-19
NA,NA,NA,NA,NA,NA,NA,0.255386617150464,2004-07-12,1,2004-08-20
NA,NA,NA,NA,NA,NA,NA,0.257213284027242,2004-07-13,1,2004-08-23
NA,NA,NA,NA,NA,NA,NA,0.336021220521936,2004-07-14,1,2004-08-24
NA,NA,NA,NA,-0.64,NA,NA,0.398405691473067,2004-07-16,2,2004-08-26
NA,NA,NA,NA,-0.75,NA,NA,0.40397729154091,2004-07-21,2,2004-08-31
1.2,-0.34,NA,NA,NA,NA,NA,0.492589274022327,2004-07-23,0,2004-09-02
0.88,NA,NA,NA,NA,NA,NA,0.599557792976962,2004-07-26,0,2004-09-03
0.88,NA,NA,NA,NA,NA,NA,0.61232557667017,2004-07-27,0,2004-09-06
0.87,NA,NA,NA,NA,NA,NA,0.582723035360352,2004-07-28,0,2004-09-07
0.86,NA,NA,NA,NA,NA,NA,0.939768175749152,2004-08-12,0,2004-09-22
0.9,NA,NA,NA,NA,NA,NA,0.96769851149841,2004-08-13,0,2004-09-23
0.9,NA,NA,NA,NA,NA,NA,0.966812447847921,2004-08-16,0,2004-09-24
0.91,NA,NA,NA,NA,NA,NA,0.992694253694613,2004-08-17,0,2004-09-27
NA,NA,NA,NA,-0.86,NA,NA,1.01678897799496,2004-08-18,2,2004-09-28
NA,NA,NA,NA,-0.83,NA,NA,0.981538679205314,2004-08-20,2,2004-09-30
NA,NA,NA,NA,NA,NA,NA,0.860279470324604,2004-08-27,1,2004-10-07
NA,NA,NA,NA,NA,NA,NA,0.859100525214194,2004-08-30,1,2004-10-08
NA,NA,NA,NA,NA,NA,NA,0.833883908809359,2004-08-31,1,2004-10-11
NA,NA,NA,NA,NA,NA,NA,0.813106799523284,2004-09-01,1,2004-10-12
NA,NA,NA,NA,NA,NA,NA,0.818066727045816,2004-09-02,1,2004-10-13
-0.3,NA,NA,NA,NA,NA,NA,0.669052663258742,2004-09-03,1,2004-10-14
-0.35,NA,NA,NA,NA,NA,NA,0.624648449034048,2004-09-06,1,2004-10-15
NA,NA,NA,NA,NA,NA,NA,0.871487022728363,2004-09-07,1,2004-10-18
NA,NA,NA,NA,NA,NA,NA,0.861700043969129,2004-09-08,1,2004-10-19
NA,NA,NA,NA,NA,NA,NA,0.86425686007055,2004-09-09,1,2004-10-20
NA,NA,NA,NA,NA,NA,NA,0.844762188705419,2004-09-10,1,2004-10-21
NA,NA,NA,NA,NA,NA,NA,0.848806143514231,2004-09-13,1,2004-10-22
NA,NA,NA,NA,NA,NA,NA,0.878092373300773,2004-09-14,1,2004-10-25
NA,NA,NA,NA,NA,NA,NA,0.874131166906842,2004-09-15,1,2004-10-26
NA,NA,NA,NA,NA,NA,NA,0.972277362593362,2004-09-16,1,2004-10-27
0.91,NA,NA,NA,NA,NA,NA,0.897766892901827,2004-09-24,0,2004-11-04
0.92,NA,NA,NA,NA,NA,NA,0.920970469614033,2004-09-27,0,2004-11-05
0.92,NA,NA,NA,NA,NA,NA,0.909792504706358,2004-09-28,0,2004-11-08
NA,NA,NA,NA,-0.81,NA,NA,0.878877968551488,2004-09-29,2,2004-11-09
NA,NA,NA,NA,-0.8,NA,NA,0.877214945921464,2004-09-30,2,2004-11-10
NA,NA,NA,NA,-0.79,NA,NA,0.809270699556106,2004-10-01,2,2004-11-11
NA,NA,NA,NA,-0.78,NA,NA,0.802196706981768,2004-10-04,2,2004-11-12
NA,NA,NA,NA,-0.75,NA,NA,0.825435381779283,2004-10-05,2,2004-11-15
NA,NA,NA,NA,-0.82,NA,NA,0.96945995586299,2004-10-06,2,2004-11-16
NA,NA,NA,NA,NA,NA,NA,0.971036005173149,2004-10-07,1,2004-11-17
NA,NA,NA,NA,NA,NA,NA,0.976407210471349,2004-10-08,1,2004-11-18
NA,NA,NA,NA,NA,NA,NA,0.99409421400944,2004-10-11,1,2004-11-19
NA,NA,NA,NA,NA,NA,NA,0.97280144402154,2004-10-12,1,2004-11-22
NA,NA,NA,NA,NA,NA,NA,0.95317487311861,2004-10-14,1,2004-11-24
NA,NA,NA,NA,NA,NA,NA,1.09573277510775,2004-10-21,1,2004-12-01
NA,NA,NA,NA,NA,NA,NA,1.18551060730351,2004-10-22,1,2004-12-02
NA,NA,NA,NA,NA,NA,NA,1.19506562138994,2004-10-25,1,2004-12-03
NA,NA,NA,NA,NA,NA,NA,1.17538798359781,2004-10-26,1,2004-12-06
NA,NA,NA,NA,NA,NA,NA,1.11354352625335,2004-10-27,1,2004-12-07
NA,NA,NA,NA,NA,NA,NA,1.09917825874781,2004-10-28,1,2004-12-08
NA,NA,NA,NA,NA,NA,NA,1.20757043820412,2004-10-29,1,2004-12-09
NA,NA,NA,NA,NA,NA,NA,1.19376620343602,2004-11-01,1,2004-12-10
NA,NA,NA,NA,NA,NA,NA,1.19210061314739,2004-11-02,1,2004-12-13
0.82,NA,NA,NA,NA,NA,NA,1.81258151895903,2004-11-09,0,2004-12-20
0.81,NA,NA,NA,NA,NA,NA,1.79138914671143,2004-11-10,0,2004-12-21
0.78,NA,NA,NA,NA,NA,NA,1.92067447208024,2004-11-11,0,2004-12-22
0.78,NA,NA,NA,NA,NA,NA,1.88980843045967,2004-11-12,0,2004-12-23
0.8,NA,NA,NA,NA,NA,NA,1.79679688295388,2004-11-15,0,2004-12-24
0.8,NA,NA,NA,NA,NA,NA,1.75400112770319,2004-11-16,0,2004-12-27
0.8,NA,NA,NA,NA,NA,NA,1.76082762462936,2004-11-17,0,2004-12-28
0.8,NA,NA,NA,NA,NA,NA,1.81588524540817,2004-11-18,0,2004-12-29
0.8,NA,NA,NA,NA,NA,NA,1.77593381228587,2004-11-19,0,2004-12-30
0.8,NA,NA,NA,NA,NA,NA,1.77930311174059,2004-11-22,0,2004-12-31
0.8,NA,NA,NA,NA,NA,NA,1.77374192036343,2004-11-23,0,2005-01-04
0.79,NA,NA,NA,NA,NA,NA,1.75923456260084,2004-11-24,0,2005-01-05
0.8,NA,NA,NA,NA,NA,NA,1.93728019165014,2004-11-25,0,2005-01-06
0.8,NA,NA,NA,NA,NA,NA,1.93355703112798,2004-11-26,0,2005-01-07
0.84,NA,NA,NA,NA,NA,NA,2.00909909628469,2004-11-29,0,2005-01-10
NA,NA,NA,NA,-1.27,0.44,NA,0.695070615018446,2004-12-29,2,2005-02-09
0.85,NA,NA,NA,NA,NA,NA,0.877388944327117,2004-12-31,0,2005-02-11
0.81,NA,NA,NA,NA,NA,NA,0.862672152792348,2005-01-04,0,2005-02-14
0.75,NA,NA,NA,NA,NA,NA,0.852663734844679,2005-01-05,0,2005-02-15
0.68,NA,NA,NA,NA,NA,NA,0.659823258993621,2005-01-06,0,2005-02-16
0.68,NA,NA,NA,NA,NA,NA,0.656760441188781,2005-01-07,0,2005-02-17
0.7,NA,NA,NA,NA,NA,NA,0.60456419103336,2005-01-10,0,2005-02-18
0.74,NA,NA,NA,NA,NA,NA,0.581890710273037,2005-01-11,0,2005-02-21
0.78,NA,NA,NA,NA,NA,NA,0.679031780256937,2005-01-12,0,2005-02-22
0.87,NA,NA,NA,NA,NA,NA,0.574961343780866,2005-01-13,0,2005-02-23
0.92,NA,NA,NA,NA,NA,NA,0.619380990998044,2005-01-14,0,2005-02-24
NA,NA,NA,NA,-0.82,NA,NA,0.606471575292514,2005-01-17,2,2005-02-25
NA,NA,NA,NA,-0.84,NA,NA,0.61337299393735,2005-01-18,2,2005-02-28
NA,NA,NA,NA,-0.85,NA,NA,0.608258053614206,2005-01-19,2,2005-03-01
NA,NA,NA,NA,NA,NA,NA,0.558776726276904,2005-01-20,1,2005-03-02
NA,NA,NA,NA,-0.78,NA,NA,0.484560297662605,2005-01-21,2,2005-03-03
NA,NA,NA,NA,-0.83,NA,NA,0.575581001136501,2005-01-24,2,2005-03-04
NA,NA,NA,NA,-0.82,NA,NA,0.577543147803947,2005-01-25,2,2005-03-07
NA,NA,NA,NA,-0.83,NA,NA,0.609091685997627,2005-01-26,2,2005-03-08
NA,NA,NA,NA,-0.78,NA,NA,0.537152958392483,2005-01-27,2,2005-03-09
NA,NA,NA,NA,NA,NA,NA,0.567634986342884,2005-01-28,1,2005-03-10
NA,NA,NA,NA,NA,NA,NA,0.559019496907628,2005-01-31,1,2005-03-11
NA,NA,NA,NA,NA,NA,NA,0.557512635367744,2005-02-01,1,2005-03-14
NA,NA,NA,NA,NA,NA,NA,0.502218381683525,2005-02-02,1,2005-03-15
NA,NA,NA,NA,NA,NA,NA,0.436533406189804,2005-02-03,1,2005-03-16
NA,NA,NA,NA,NA,NA,NA,0.468285136393119,2005-02-04,1,2005-03-17
NA,NA,NA,NA,NA,NA,NA,0.442112274950505,2005-02-07,1,2005-03-18
NA,NA,NA,NA,NA,NA,NA,0.451384374215807,2005-02-08,1,2005-03-21
NA,NA,NA,NA,NA,NA,NA,0.456877000213972,2005-02-09,1,2005-03-22
NA,NA,NA,NA,-0.84,NA,NA,1.08295465648313,2005-02-16,2,2005-03-30
NA,NA,NA,NA,NA,NA,NA,1.37661008099161,2005-02-21,1,2005-04-04
0.77,NA,NA,NA,NA,NA,NA,1.37692882147555,2005-02-25,0,2005-04-08
0.76,NA,NA,NA,NA,NA,NA,1.38698428917872,2005-02-28,0,2005-04-11
0.73,NA,NA,NA,NA,NA,NA,1.36467279898925,2005-03-01,0,2005-04-12
0.75,NA,NA,NA,NA,NA,NA,1.49287458492301,2005-03-02,0,2005-04-13
0.75,NA,NA,NA,NA,NA,NA,1.38512386671101,2005-03-03,0,2005-04-14
0.79,NA,NA,NA,NA,NA,NA,1.41605181035645,2005-03-04,0,2005-04-15
0.76,NA,NA,NA,NA,NA,NA,1.55919205666175,2005-03-21,0,2005-05-02
0.74,NA,NA,NA,NA,NA,NA,1.61762298787512,2005-03-22,0,2005-05-03
0.75,NA,NA,NA,NA,NA,NA,1.13444192916036,2005-03-23,0,2005-05-04
0.77,NA,NA,NA,NA,NA,NA,1.14122444796916,2005-03-24,0,2005-05-05
NA,NA,NA,NA,NA,NA,NA,0.968325380218465,2005-04-04,1,2005-05-13
NA,NA,NA,NA,NA,NA,NA,0.927682776224499,2005-04-05,1,2005-05-16
NA,NA,NA,NA,-0.82,NA,NA,0.616689513147199,2005-04-22,2,2005-06-02
NA,NA,NA,NA,-0.82,NA,NA,0.610359681952306,2005-04-25,2,2005-06-03
0.93,NA,NA,NA,NA,NA,NA,0.65765822316785,2005-04-26,0,2005-06-06
0.9,NA,NA,NA,NA,NA,NA,0.636673718397776,2005-04-27,0,2005-06-07
0.9,NA,NA,NA,NA,NA,NA,0.63268562406975,2005-04-28,0,2005-06-08
NA,NA,NA,NA,-0.71,NA,NA,0.711517558681925,2005-05-10,2,2005-06-20
NA,NA,NA,NA,NA,NA,NA,0.685890682871184,2005-05-11,1,2005-06-21
NA,NA,NA,NA,NA,NA,NA,0.66126515220861,2005-05-12,1,2005-06-22
NA,NA,NA,NA,NA,NA,NA,0.649226173980466,2005-05-13,1,2005-06-23
NA,NA,NA,NA,NA,NA,NA,0.628756054881921,2005-05-16,1,2005-06-24
NA,NA,NA,NA,NA,NA,NA,0.648373514656726,2005-05-17,1,2005-06-27
NA,NA,NA,NA,NA,NA,NA,0.687995841684915,2005-05-18,1,2005-06-28
NA,NA,NA,NA,NA,NA,NA,0.91152145814208,2005-05-19,1,2005-06-29
NA,NA,NA,NA,NA,NA,NA,0.912649850968526,2005-05-20,1,2005-06-30
NA,NA,NA,NA,NA,NA,NA,0.931732977205934,2005-05-23,1,2005-07-01
NA,NA,NA,NA,NA,NA,NA,0.93359024459098,2005-05-24,1,2005-07-04
NA,NA,NA,NA,NA,NA,NA,0.847630857075754,2005-05-25,1,2005-07-05
NA,NA,NA,NA,NA,NA,NA,0.848311345924526,2005-05-26,1,2005-07-06
NA,NA,NA,NA,NA,NA,NA,0.879952784996955,2005-05-27,1,2005-07-07
NA,NA,NA,NA,NA,NA,NA,0.919578476210544,2005-05-30,1,2005-07-08
-0.35,NA,NA,NA,NA,NA,NA,1.30932819398679,2005-06-01,1,2005-07-12
-0.3,NA,NA,NA,NA,NA,NA,1.29880095064857,2005-06-02,1,2005-07-13
0.56,NA,NA,NA,NA,NA,NA,1.32494550202929,2005-06-14,0,2005-07-25
0.44,NA,NA,NA,NA,NA,NA,1.27400956708757,2005-06-15,0,2005-07-26
NA,NA,NA,NA,NA,NA,NA,1.28833517241379,2005-06-16,0,2005-07-27
0.33,NA,NA,NA,NA,NA,NA,0.934415808599852,2005-06-17,0,2005-07-28
0.39,NA,NA,NA,NA,NA,NA,1.08344240481922,2005-06-20,0,2005-07-29
0.53,NA,NA,NA,NA,NA,NA,1.21521836155963,2005-06-21,0,2005-08-01
0.61,NA,NA,NA,NA,NA,NA,1.21734612020506,2005-06-22,0,2005-08-02
-0.38,NA,NA,NA,NA,NA,NA,1.21912509871625,2005-06-28,1,2005-08-08
-0.41,NA,NA,NA,NA,NA,NA,0.975434895641588,2005-06-29,1,2005-08-09
-0.41,NA,NA,NA,NA,NA,NA,0.992163296085302,2005-06-30,1,2005-08-10
-0.38,NA,NA,NA,NA,NA,NA,1.11721244429826,2005-07-01,1,2005-08-11
-0.45,NA,NA,NA,-0.76,NA,NA,1.13192353766655,2005-07-04,2,2005-08-12
-0.32,NA,NA,NA,NA,NA,NA,1.20702336359223,2005-07-05,1,2005-08-15
NA,NA,NA,NA,0.43,NA,NA,1.07064093370247,2005-07-14,1,2005-08-24
NA,NA,NA,NA,0.46,NA,NA,1.06058926732664,2005-07-15,1,2005-08-25
NA,NA,NA,NA,0.46,NA,NA,1.02406638783906,2005-07-18,1,2005-08-26
NA,NA,NA,NA,NA,NA,NA,1.2838307732925,2005-07-20,1,2005-08-30
NA,NA,NA,NA,NA,NA,NA,1.24017244860305,2005-07-21,1,2005-08-31
NA,NA,NA,NA,NA,NA,NA,1.20854879765812,2005-07-22,1,2005-09-01
0.87,NA,NA,NA,NA,NA,NA,1.53271301564325,2005-08-02,0,2005-09-12
0.85,NA,NA,NA,NA,NA,NA,1.53413095446583,2005-08-03,0,2005-09-13
0.83,NA,NA,NA,NA,NA,NA,1.51219902052594,2005-08-04,0,2005-09-14
0.82,NA,NA,NA,NA,NA,NA,1.50458584372713,2005-08-05,0,2005-09-15
-0.33,NA,NA,NA,NA,NA,NA,1.43281265657212,2005-08-30,1,2005-10-10
-0.34,NA,NA,NA,NA,NA,NA,1.46281047939193,2005-08-31,1,2005-10-11
0.75,NA,NA,NA,NA,NA,NA,1.27992939366344,2005-09-28,0,2005-11-08
0.67,NA,NA,NA,NA,NA,NA,1.21283731563216,2005-09-29,0,2005-11-09
NA,NA,NA,NA,0.6,NA,NA,1.32690119194152,2005-09-30,0,2005-11-10
0.67,NA,NA,NA,NA,NA,NA,1.47106986950436,2005-10-03,0,2005-11-11
0.73,NA,NA,NA,NA,NA,NA,1.26130815154251,2005-10-04,0,2005-11-14
0.76,NA,NA,NA,NA,NA,NA,1.26546229019938,2005-10-05,0,2005-11-15
0.93,NA,NA,NA,NA,NA,NA,0.867203823475115,2005-11-02,0,2005-12-13
0.94,NA,NA,NA,NA,NA,NA,0.839328928473191,2005-11-03,0,2005-12-14
0.92,NA,NA,NA,0.48,NA,NA,0.700698260410436,2005-11-04,0,2005-12-15
NA,NA,NA,NA,0.45,NA,NA,0.714125956760239,2005-11-08,1,2005-12-19
NA,NA,NA,NA,0.46,NA,NA,0.721223947037974,2005-11-09,1,2005-12-20
NA,NA,NA,NA,NA,NA,NA,0.967434292399837,2005-11-24,1,2006-01-06
NA,NA,NA,NA,NA,NA,NA,0.957892310385075,2005-11-25,1,2006-01-09
NA,NA,NA,NA,NA,NA,NA,0.956034148302613,2005-11-28,1,2006-01-10
NA,NA,NA,NA,NA,NA,NA,1.03522151570938,2005-11-30,1,2006-01-12
NA,NA,NA,NA,NA,NA,NA,1.07107490039095,2005-12-08,1,2006-01-20
NA,NA,NA,NA,NA,NA,NA,1.22005865676911,2005-12-20,1,2006-02-01
-0.37,NA,NA,NA,NA,NA,NA,1.24302230137619,2005-12-21,1,2006-02-02
0.77,NA,NA,NA,NA,NA,NA,1.46230238293958,2005-12-30,0,2006-02-10
0.77,NA,NA,NA,NA,NA,NA,1.14343554191015,2006-01-03,0,2006-02-13
0.84,NA,NA,NA,NA,NA,NA,1.2044378443528,2006-01-04,0,2006-02-14
0.6,NA,NA,NA,0.61,NA,NA,1.1808799471851,2006-01-31,0,2006-03-13
0.79,NA,NA,NA,0.53,NA,NA,1.01032215429782,2006-02-01,0,2006-03-14
1.21,-0.45,NA,NA,NA,NA,NA,0.890028511023055,2006-02-02,0,2006-03-15
NA,NA,NA,NA,1.33,0.94,NA,0.660043660302159,2006-02-03,0,2006-03-16
1.21,-0.43,NA,NA,NA,NA,NA,0.955638185564098,2006-02-06,0,2006-03-17
NA,NA,NA,NA,NA,NA,NA,1.21681734470311,2006-03-06,1,2006-04-18
NA,NA,NA,NA,NA,NA,NA,1.13912857203658,2006-03-07,1,2006-04-19
NA,NA,NA,NA,NA,NA,NA,1.03469379698686,2006-03-08,1,2006-04-20
NA,NA,NA,NA,NA,NA,NA,1.06013897456908,2006-03-09,1,2006-04-21
NA,NA,NA,NA,NA,NA,NA,1.06562856205915,2006-03-10,1,2006-04-24
NA,NA,NA,NA,NA,NA,NA,1.0733977203213,2006-03-13,1,2006-04-25
NA,NA,NA,NA,NA,NA,NA,1.04005278096967,2006-03-14,1,2006-04-26
NA,NA,NA,NA,NA,NA,NA,1.10919357581482,2006-03-16,1,2006-04-28
NA,NA,NA,NA,NA,NA,NA,1.09192862712914,2006-03-17,1,2006-05-01
NA,NA,NA,NA,NA,NA,NA,1.01848864076652,2006-03-20,1,2006-05-02
NA,NA,NA,NA,NA,NA,NA,0.79761188519752,2006-03-21,1,2006-05-03
NA,NA,NA,NA,NA,NA,NA,0.956782220915111,2006-03-22,1,2006-05-04
NA,NA,NA,NA,NA,NA,NA,0.987797622834952,2006-03-23,1,2006-05-05
NA,NA,NA,NA,-0.76,NA,NA,1.25623169804193,2006-03-24,2,2006-05-08
0.88,NA,NA,NA,NA,NA,NA,1.7270392406962,2006-04-04,0,2006-05-17
0.87,NA,NA,NA,NA,NA,NA,1.70122162044883,2006-04-05,0,2006-05-18
0.86,NA,NA,NA,NA,NA,NA,1.68804735142768,2006-04-06,0,2006-05-19
0.88,NA,NA,NA,NA,NA,NA,1.69777724905877,2006-04-07,0,2006-05-22
NA,NA,NA,NA,-0.45,NA,NA,2.0343426434555,2006-05-04,1,2006-06-14
NA,NA,NA,NA,-0.47,NA,NA,1.97853103018661,2006-05-05,1,2006-06-15
0.57,NA,NA,NA,NA,NA,NA,1.61684271683814,2006-05-12,0,2006-06-22
0.56,NA,NA,NA,NA,NA,NA,1.37119240444995,2006-05-15,0,2006-06-23
0.58,NA,NA,NA,NA,NA,NA,1.38581571558443,2006-05-16,0,2006-06-26
0.65,NA,NA,NA,NA,NA,NA,1.4999515528458,2006-05-17,0,2006-06-27
0.71,NA,NA,NA,NA,NA,NA,1.5638138974131,2006-05-18,0,2006-06-28
0.79,NA,NA,NA,NA,NA,NA,1.69231534670344,2006-05-19,0,2006-06-29
0.83,NA,NA,NA,NA,NA,NA,1.71035665420971,2006-05-22,0,2006-06-30
NA,NA,NA,NA,NA,NA,NA,1.32486418535457,2006-06-16,1,2006-07-27
0.75,NA,NA,NA,NA,NA,NA,1.58573674580205,2006-07-06,0,2006-08-16
0.78,NA,NA,NA,NA,NA,NA,1.77926703322495,2006-07-07,0,2006-08-17
0.8,NA,NA,NA,NA,NA,NA,1.70225274601675,2006-07-10,0,2006-08-18
0.78,NA,NA,NA,NA,NA,NA,1.69000319515748,2006-07-11,0,2006-08-21
0.79,NA,NA,NA,NA,NA,NA,1.70514461174633,2006-07-12,0,2006-08-22
0.82,NA,NA,NA,NA,NA,NA,1.62409779231286,2006-07-13,0,2006-08-23
0.83,NA,NA,NA,NA,NA,NA,1.60721964741971,2006-07-14,0,2006-08-24
0.81,NA,NA,NA,NA,NA,NA,1.58601278120488,2006-07-17,0,2006-08-25
NA,NA,NA,NA,NA,NA,NA,1.97146166186906,2006-08-01,1,2006-09-11
NA,NA,NA,NA,NA,NA,NA,1.86995774029949,2006-08-02,1,2006-09-12
NA,NA,NA,NA,NA,NA,NA,1.85268553541572,2006-08-03,1,2006-09-13
